latitude,longitude,speed,date
50.0945087,8.7621165,21.0,2022-04-01T15:51:02.665578
50.0945901,8.7617548,21.0,2022-04-01T15:51:07.352949
50.0946007,8.761693,21.0,2022-04-01T15:51:08.135178
50.0946053,8.7616457,21.0,2022-04-01T15:51:08.720264
50.0946005,8.7615866,21.0,2022-04-01T15:51:09.448664
50.094588,8.7615261,21.0,2022-04-01T15:51:10.225921
50.0945747,8.7614692,21.0,2022-04-01T15:51:10.966492
50.0944495,8.7609365,21.0,2022-04-01T15:51:17.904206
50.0943081,8.7603288,21.0,2022-04-01T15:51:25.809292
50.0941156,8.7594865,21.0,2022-04-01T15:51:36.743692
50.0940976,8.759408,21.0,2022-04-01T15:51:37.763178
50.0941156,8.7594865,21.0,2022-04-01T15:51:38.782664
50.0943081,8.7603288,21.0,2022-04-01T15:51:49.717064
50.0932227,8.7609643,21.0,2022-04-01T15:52:11.818321
50.0931436,8.7610106,21.0,2022-04-01T15:52:13.428892
50.0934007,8.7619603,21.0,2022-04-01T15:52:26.034549
50.0934229,8.762053,21.0,2022-04-01T15:52:27.244663
50.0934007,8.7619603,21.0,2022-04-01T15:52:28.454777
50.0931436,8.7610106,21.0,2022-04-01T15:52:41.060434
50.0928429,8.7599125,21.0,2022-04-01T15:52:55.661348
50.0925214,8.7587907,21.0,2022-04-01T15:53:10.686719
50.0920708,8.7591053,21.0,2022-04-01T15:53:20.098319
50.0919926,8.759144,21.0,2022-04-01T15:53:21.662262
50.0919188,8.7591731,21.0,2022-04-01T15:53:23.113405
50.0918199,8.759194,21.0,2022-04-01T15:53:25.015919
50.0910965,8.7593032,21.0,2022-04-01T15:53:38.869919
50.0909212,8.7593344,21.0,2022-04-01T15:53:42.233176
50.0907898,8.759364,21.0,2022-04-01T15:53:44.763976
50.0907232,8.759379,21.0,2022-04-01T15:53:46.046776
50.0903723,8.7594608,21.0,2022-04-01T15:53:52.809976
50.0893139,8.7596237,21.0,2022-04-01T15:54:13.083290
50.0892172,8.7596386,21.0,2022-04-01T15:54:14.935576
50.0892093,8.7593722,21.0,2022-04-01T15:54:18.197176
50.0892029,8.7590954,21.0,2022-04-01T15:54:21.584605
50.0892032,8.7588698,21.0,2022-04-01T15:54:24.343748
50.0892067,8.7585898,21.0,2022-04-01T15:54:27.768891
50.0892105,8.7584125,21.0,2022-04-01T15:54:29.938491
50.0893038,8.758427,21.0,2022-04-01T15:54:31.725805
50.0896643,8.7584831,21.0,2022-04-01T15:54:38.631805
50.0898655,8.7584971,21.0,2022-04-01T15:54:42.470948
50.0900093,8.758505,21.0,2022-04-01T15:54:45.213805
50.0901349,8.7585049,21.0,2022-04-01T15:54:47.607976
50.090376,8.7584796,21.0,2022-04-01T15:54:52.214262
50.0906383,8.7584416,21.0,2022-04-01T15:54:57.235748
50.0906993,8.7584362,21.0,2022-04-01T15:54:58.400434
50.0913909,8.7583749,21.0,2022-04-01T15:55:11.605063
50.0915587,8.7583414,21.0,2022-04-01T15:55:14.829806
50.0916944,8.7583007,21.0,2022-04-01T15:55:17.463977
50.0918145,8.7582561,21.0,2022-04-01T15:55:19.817348
50.0920835,8.758128,21.0,2022-04-01T15:55:25.178948
50.0922488,8.7580463,21.0,2022-04-01T15:55:28.484434
50.0923235,8.7580131,21.0,2022-04-01T15:55:29.965063
50.0923461,8.7581004,21.0,2022-04-01T15:55:31.116377
50.0925214,8.7587907,21.0,2022-04-01T15:55:40.195577
50.0923461,8.7581004,21.0,2022-04-01T15:55:49.274777
50.0923235,8.7580131,21.0,2022-04-01T15:55:50.426091
50.09252,8.757919,21.0,2022-04-01T15:55:54.344605
50.0926487,8.7578424,21.0,2022-04-01T15:55:56.970719
50.0927232,8.7577837,21.0,2022-04-01T15:55:58.561919
50.0928044,8.757725,21.0,2022-04-01T15:56:00.268148
50.0927511,8.7575981,21.0,2022-04-01T15:56:02.123005
50.0927072,8.7574726,21.0,2022-04-01T15:56:03.871062
50.0924739,8.7566976,21.0,2022-04-01T15:56:14.340205
50.0923376,8.7562595,21.0,2022-04-01T15:56:20.294605
50.0923157,8.7562004,21.0,2022-04-01T15:56:21.129291
50.0922838,8.7561348,21.0,2022-04-01T15:56:22.135920
50.0922669,8.7560848,21.0,2022-04-01T15:56:22.827120
50.0922569,8.7560463,21.0,2022-04-01T15:56:23.335063
50.0922416,8.7559708,21.0,2022-04-01T15:56:24.303292
50.0920807,8.755129,21.0,2022-04-01T15:56:35.045178
50.0918617,8.7540427,21.0,2022-04-01T15:56:48.970492
50.0918465,8.7539674,21.0,2022-04-01T15:56:49.935806
50.091947,8.7539198,21.0,2022-04-01T15:56:51.938092
50.0925791,8.7536202,21.0,2022-04-01T15:57:04.531921
50.0925933,8.7536108,21.0,2022-04-01T15:57:04.825921
50.0926049,8.7535995,21.0,2022-04-01T15:57:05.086664
50.0926917,8.7536673,21.0,2022-04-01T15:57:06.937407
50.0927644,8.7537241,21.0,2022-04-01T15:57:08.487636
50.0930194,8.7539232,21.0,2022-04-01T15:57:13.924150
50.093246,8.7541001,21.0,2022-04-01T15:57:18.755007
50.0932648,8.7540542,21.0,2022-04-01T15:57:19.421007
50.093246,8.7541001,21.0,2022-04-01T15:57:20.087007
50.0932648,8.7540542,21.0,2022-04-01T15:57:20.753007
50.0932918,8.7539919,21.0,2022-04-01T15:57:21.672378
50.0933194,8.7539212,21.0,2022-04-01T15:57:22.684492
50.0936949,8.7527101,21.0,2022-04-01T15:57:39.133921
50.0933552,8.7524538,21.0,2022-04-01T15:57:46.327921
50.0931615,8.7523077,21.0,2022-04-01T15:57:50.429864
50.0930591,8.7522305,21.0,2022-04-01T15:57:52.598093
50.0930114,8.7521945,21.0,2022-04-01T15:57:53.608322
50.0927493,8.7519968,21.0,2022-04-01T15:57:59.158665
50.0927359,8.7519867,21.0,2022-04-01T15:57:59.442379
50.0922808,8.7516434,21.0,2022-04-01T15:58:09.079922
50.0921941,8.751578,21.0,2022-04-01T15:58:10.915922
50.0920845,8.7514953,21.0,2022-04-01T15:58:13.237065
50.0919692,8.7514084,21.0,2022-04-01T15:58:15.678379
50.0919236,8.751374,21.0,2022-04-01T15:58:16.644036
50.0918195,8.7512955,21.0,2022-04-01T15:58:18.848436
50.0916979,8.7512037,21.0,2022-04-01T15:58:21.423979
50.0914737,8.7510346,21.0,2022-04-01T15:58:26.171693
50.091424,8.7509971,21.0,2022-04-01T15:58:27.224264
50.0912772,8.7508861,21.0,2022-04-01T15:58:30.334493
50.0913406,8.7507064,21.0,2022-04-01T15:58:32.842493
50.0914006,8.7505364,21.0,2022-04-01T15:58:35.215407
50.0918243,8.7493871,21.0,2022-04-01T15:58:51.426036
50.0924825,8.7499756,21.0,2022-04-01T15:59:05.890322
50.0929318,8.7503773,21.0,2022-04-01T15:59:15.763751
50.0935597,8.7509378,21.0,2022-04-01T15:59:29.556551
50.0929318,8.7503773,21.0,2022-04-01T15:59:43.349351
50.0935597,8.7509378,21.0,2022-04-01T15:59:57.142151
50.0929318,8.7503773,21.0,2022-04-01T16:00:10.934951
50.0931658,8.7497132,21.0,2022-04-01T16:00:20.200665
50.0931741,8.7496866,21.0,2022-04-01T16:00:20.562379
50.0931755,8.7496662,21.0,2022-04-01T16:00:20.813350
50.093171,8.7496499,21.0,2022-04-01T16:00:21.030379
50.0931557,8.749629,21.0,2022-04-01T16:00:21.418150
50.0925794,8.7491174,21.0,2022-04-01T16:00:34.060321
50.0925682,8.7490845,21.0,2022-04-01T16:00:34.515807
50.0925655,8.7490603,21.0,2022-04-01T16:00:34.816150
50.0925692,8.7490275,21.0,2022-04-01T16:00:35.223464
50.0928093,8.7483722,21.0,2022-04-01T16:00:44.452150
50.0935811,8.7490651,21.0,2022-04-01T16:01:01.429921
50.0937792,8.749243,21.0,2022-04-01T16:01:05.787978
50.0938066,8.7492727,21.0,2022-04-01T16:01:06.424149
50.0938259,8.7493085,21.0,2022-04-01T16:01:06.996035
50.0939908,8.749893,21.0,2022-04-01T16:01:14.804435
50.0938259,8.7493085,21.0,2022-04-01T16:01:22.612835
50.0939908,8.749893,21.0,2022-04-01T16:01:30.421235
50.0940239,8.7499539,21.0,2022-04-01T16:01:31.397349
50.0940637,8.7500081,21.0,2022-04-01T16:01:32.404835
50.0940847,8.7500364,21.0,2022-04-01T16:01:32.934035
50.0941125,8.750115,21.0,2022-04-01T16:01:34.031692
50.0942004,8.7503855,21.0,2022-04-01T16:01:37.739692
50.0942981,8.7506941,21.0,2022-04-01T16:01:41.948092
50.0943559,8.7508629,21.0,2022-04-01T16:01:44.287921
50.0944149,8.7510203,21.0,2022-04-01T16:01:46.517178
50.0945118,8.7512553,21.0,2022-04-01T16:01:49.933407
50.0946539,8.7515802,21.0,2022-04-01T16:01:54.741978
50.0956241,8.7535102,21.0,2022-04-01T16:02:24.726035
50.0956931,8.7536475,21.0,2022-04-01T16:02:26.858778
50.0957308,8.7534532,21.0,2022-04-01T16:02:29.341064
50.0957462,8.7534185,21.0,2022-04-01T16:02:29.857064
50.0957587,8.7533957,21.0,2022-04-01T16:02:30.223750
50.0957823,8.7533695,21.0,2022-04-01T16:02:30.776093
50.0960183,8.7531765,21.0,2022-04-01T16:02:35.856207
50.0965672,8.7527212,21.0,2022-04-01T16:02:47.708436
50.0973144,8.7520932,21.0,2022-04-01T16:03:03.889922
50.0965846,8.7512324,21.0,2022-04-01T16:03:21.334836
50.0973144,8.7520932,21.0,2022-04-01T16:03:38.779750
50.0965846,8.7512324,21.0,2022-04-01T16:03:56.224664
50.0965298,8.7511518,21.0,2022-04-01T16:03:57.660893
50.0963029,8.7508008,21.0,2022-04-01T16:04:03.754322
50.0962316,8.7507062,21.0,2022-04-01T16:04:05.539065
50.0961211,8.750578,21.0,2022-04-01T16:04:08.164836
50.0960094,8.7504513,21.0,2022-04-01T16:04:10.798150
50.095939,8.7503773,21.0,2022-04-01T16:04:12.416779
50.0954415,8.7510584,21.0,2022-04-01T16:04:25.038208
50.0950456,8.7503457,21.0,2022-04-01T16:04:36.566779
50.0947605,8.7498324,21.0,2022-04-01T16:04:44.869408
50.0946582,8.7498281,21.0,2022-04-01T16:04:46.820094
50.0946165,8.7498303,21.0,2022-04-01T16:04:47.615351
50.0945701,8.7498346,21.0,2022-04-01T16:04:48.501465
50.0945096,8.749847,21.0,2022-04-01T16:04:49.664608
50.0944666,8.7498586,21.0,2022-04-01T16:04:50.496379
50.0944232,8.7498739,21.0,2022-04-01T16:04:51.344608
50.0943626,8.7499001,21.0,2022-04-01T16:04:52.543408
50.0942979,8.7499296,21.0,2022-04-01T16:04:53.828437
50.0941603,8.7499985,21.0,2022-04-01T16:04:56.583294
50.0940847,8.7500364,21.0,2022-04-01T16:04:58.097008
50.0941603,8.7499985,21.0,2022-04-01T16:04:59.610722
50.0942979,8.7499296,21.0,2022-04-01T16:05:02.365579
50.0943626,8.7499001,21.0,2022-04-01T16:05:03.650608
50.0944232,8.7498739,21.0,2022-04-01T16:05:04.849408
50.0944666,8.7498586,21.0,2022-04-01T16:05:05.697637
50.0945096,8.749847,21.0,2022-04-01T16:05:06.529408
50.0945701,8.7498346,21.0,2022-04-01T16:05:07.692551
50.0946165,8.7498303,21.0,2022-04-01T16:05:08.578665
50.0946582,8.7498281,21.0,2022-04-01T16:05:09.373922
50.0947605,8.7498324,21.0,2022-04-01T16:05:11.324608
50.0949628,8.7498548,21.0,2022-04-01T16:05:15.190494
50.095087,8.7498777,21.0,2022-04-01T16:05:17.574551
50.0951516,8.7498979,21.0,2022-04-01T16:05:18.830437
50.0952156,8.7499179,21.0,2022-04-01T16:05:20.074666
50.0953132,8.7499536,21.0,2022-04-01T16:05:21.985580
50.0953896,8.7499854,21.0,2022-04-01T16:05:23.492951
50.0954813,8.7500327,21.0,2022-04-01T16:05:25.334094
50.0955493,8.7500714,21.0,2022-04-01T16:05:26.713923
50.0956174,8.7501133,21.0,2022-04-01T16:05:28.109523
50.095733,8.7501947,21.0,2022-04-01T16:05:30.527523
50.0957926,8.7502396,21.0,2022-04-01T16:05:31.789409
50.0958498,8.750288,21.0,2022-04-01T16:05:33.030038
50.095939,8.7503773,21.0,2022-04-01T16:05:35.050838
50.0960094,8.7504513,21.0,2022-04-01T16:05:36.669467
50.0961211,8.750578,21.0,2022-04-01T16:05:39.302781
50.0962316,8.7507062,21.0,2022-04-01T16:05:41.928552
50.0956728,8.7514731,21.0,2022-04-01T16:05:56.120438
50.0955698,8.7512885,21.0,2022-04-01T16:05:59.112209
50.0954415,8.7510584,21.0,2022-04-01T16:06:02.840266
50.0955698,8.7512885,21.0,2022-04-01T16:06:06.568323
50.0956728,8.7514731,21.0,2022-04-01T16:06:09.560094
50.0958427,8.7517876,21.0,2022-04-01T16:06:14.587923
50.095884,8.7518369,21.0,2022-04-01T16:06:15.579466
50.0959013,8.7518437,21.0,2022-04-01T16:06:15.919580
50.0959174,8.751841,21.0,2022-04-01T16:06:16.228323
50.0959385,8.7518238,21.0,2022-04-01T16:06:16.682266
50.0960578,8.7516778,21.0,2022-04-01T16:06:19.573409
50.0960853,8.7516481,21.0,2022-04-01T16:06:20.211123
50.09611,8.7516232,21.0,2022-04-01T16:06:20.771866
50.096135,8.7516011,21.0,2022-04-01T16:06:21.319752
50.0965846,8.7512324,21.0,2022-04-01T16:06:31.003581
50.0973144,8.7520932,21.0,2022-04-01T16:06:48.448495
50.0973216,8.7520874,21.0,2022-04-01T16:06:48.602952
50.0977192,8.7517671,21.0,2022-04-01T16:06:57.134266
50.0982761,8.7512425,21.0,2022-04-01T16:07:09.537466
50.0982568,8.7515167,21.0,2022-04-01T16:07:12.910495
50.0982189,8.7517659,21.0,2022-04-01T16:07:16.042152
50.0981784,8.7520478,21.0,2022-04-01T16:07:19.574609
50.097425,8.7526167,21.0,2022-04-01T16:07:35.532038
50.0973849,8.752647,21.0,2022-04-01T16:07:36.381467
50.097425,8.7526167,21.0,2022-04-01T16:07:37.230896
50.0981784,8.7520478,21.0,2022-04-01T16:07:53.188325
50.0981518,8.7522663,21.0,2022-04-01T16:07:55.907868
50.0981283,8.7524905,21.0,2022-04-01T16:07:58.685697
50.0981158,8.7526402,21.0,2022-04-01T16:08:00.531640
50.0981083,8.7527657,21.0,2022-04-01T16:08:02.072954
50.0981022,8.7528876,21.0,2022-04-01T16:08:03.567983
50.0980889,8.753467,21.0,2022-04-01T16:08:10.657240
50.0980828,8.7537862,21.0,2022-04-01T16:08:14.562040
50.0980812,8.7538761,21.0,2022-04-01T16:08:15.661754
50.0980792,8.7539412,21.0,2022-04-01T16:08:16.458725
50.0980489,8.7540758,21.0,2022-04-01T16:08:18.203011
50.0980126,8.7541805,21.0,2022-04-01T16:08:19.658268
50.0979346,8.7543571,21.0,2022-04-01T16:08:22.280097
50.0980126,8.7541805,21.0,2022-04-01T16:08:24.901926
50.0980489,8.7540758,21.0,2022-04-01T16:08:26.357183
50.0980792,8.7539412,21.0,2022-04-01T16:08:28.101469
50.0981215,8.754114,21.0,2022-04-01T16:08:30.363126
50.0981822,8.7542264,21.0,2022-04-01T16:08:32.159697
50.098249,8.7542035,21.0,2022-04-01T16:08:33.463411
50.0981822,8.7542264,21.0,2022-04-01T16:08:34.767125
50.098249,8.7542035,21.0,2022-04-01T16:08:36.070839
50.0983625,8.7542338,21.0,2022-04-01T16:08:38.265810
50.0984437,8.7542964,21.0,2022-04-01T16:08:39.992610
50.0984857,8.7543368,21.0,2022-04-01T16:08:40.933410
50.0986278,8.7545674,21.0,2022-04-01T16:08:44.843353
50.0985562,8.7542079,21.0,2022-04-01T16:08:49.446210
50.0985374,8.75411,21.0,2022-04-01T16:08:50.695753
50.0985124,8.7539755,21.0,2022-04-01T16:08:52.407982
50.09847,8.7536721,21.0,2022-04-01T16:08:56.204953
50.0984569,8.7535421,21.0,2022-04-01T16:08:57.813982
50.0984466,8.7534233,21.0,2022-04-01T16:08:59.279868
50.0984379,8.7532377,21.0,2022-04-01T16:09:01.555411
50.0984344,8.753116,21.0,2022-04-01T16:09:03.044954
50.0984362,8.7529515,21.0,2022-04-01T16:09:05.056668
50.0985764,8.7528424,21.0,2022-04-01T16:09:08.043639
50.1000518,8.7516944,21.0,2022-04-01T16:09:39.476268
50.1007093,8.7511826,21.0,2022-04-01T16:09:53.485068
50.1016146,8.7504697,21.0,2022-04-01T16:10:12.818439
50.1026547,8.7496653,21.0,2022-04-01T16:10:34.950210
50.1026776,8.7497792,21.0,2022-04-01T16:10:36.409581
50.1026954,8.7498457,21.0,2022-04-01T16:10:37.290552
50.1027936,8.7502405,21.0,2022-04-01T16:10:42.467866
50.1029352,8.7507786,21.0,2022-04-01T16:10:49.579237
50.1030638,8.7512674,21.0,2022-04-01T16:10:56.038837
50.1033719,8.7510724,21.0,2022-04-01T16:11:02.377408
50.1034002,8.7510545,21.0,2022-04-01T16:11:02.959579
50.1037476,8.7508346,21.0,2022-04-01T16:11:10.106779
50.103756,8.7508294,21.0,2022-04-01T16:11:10.279065
50.103777,8.7508161,21.0,2022-04-01T16:11:10.711065
50.1041348,8.7505896,21.0,2022-04-01T16:11:18.072208
50.1042167,8.750537,21.0,2022-04-01T16:11:19.760608
50.1049043,8.750123,21.0,2022-04-01T16:11:33.811065
50.1049761,8.7500798,21.0,2022-04-01T16:11:35.278151
50.1050607,8.7500225,21.0,2022-04-01T16:11:37.036322
50.1054269,8.7497966,21.0,2022-04-01T16:11:44.543351
50.1058181,8.7495555,21.0,2022-04-01T16:11:52.561922
50.1058467,8.7495376,21.0,2022-04-01T16:11:53.149408
50.1059278,8.7494868,21.0,2022-04-01T16:11:54.815351
50.1059904,8.7494476,21.0,2022-04-01T16:11:56.101237
50.1060361,8.7494202,21.0,2022-04-01T16:11:57.034494
50.1064123,8.7491687,21.0,2022-04-01T16:12:04.837065
50.1064508,8.7491449,21.0,2022-04-01T16:12:05.626494
50.1067897,8.7489221,21.0,2022-04-01T16:12:12.637408
50.1070747,8.7487347,21.0,2022-04-01T16:12:18.533351
50.1071362,8.7486949,21.0,2022-04-01T16:12:19.802608
50.1071415,8.7488088,21.0,2022-04-01T16:12:21.198722
50.1072171,8.7497246,21.0,2022-04-01T16:12:32.487122
50.1072332,8.7499191,21.0,2022-04-01T16:12:34.884722
50.1072481,8.7500997,21.0,2022-04-01T16:12:37.110893
50.1072777,8.7504591,21.0,2022-04-01T16:12:41.540779
50.1072828,8.7505203,21.0,2022-04-01T16:12:42.295236
50.1072855,8.7505528,21.0,2022-04-01T16:12:42.695865
50.1072881,8.7505846,21.0,2022-04-01T16:12:43.087751
50.1073311,8.7511353,21.0,2022-04-01T16:12:49.869980
50.107336,8.7511983,21.0,2022-04-01T16:12:50.645866
50.1074574,8.7513022,21.0,2022-04-01T16:12:53.285695
50.107334,8.7516493,21.0,2022-04-01T16:12:58.137466
50.1074574,8.7513022,21.0,2022-04-01T16:13:02.989237
50.107334,8.7516493,21.0,2022-04-01T16:13:07.841008
50.1074574,8.7513022,21.0,2022-04-01T16:13:12.692779
50.1074923,8.7512849,21.0,2022-04-01T16:13:13.390836
50.1078794,8.7510571,21.0,2022-04-01T16:13:21.277750
50.1082867,8.750824,21.0,2022-04-01T16:13:29.548150
50.1083522,8.7507865,21.0,2022-04-01T16:13:30.878264
50.1083673,8.7508875,21.0,2022-04-01T16:13:32.146150
50.1084864,8.7516821,21.0,2022-04-01T16:13:42.122093
50.1086544,8.7527858,21.0,2022-04-01T16:13:55.989807
50.1090956,8.7526086,21.0,2022-04-01T16:14:04.674550
50.1095035,8.7524447,21.0,2022-04-01T16:14:12.703921
50.1096631,8.7523806,21.0,2022-04-01T16:14:15.845521
50.10998,8.7522533,21.0,2022-04-01T16:14:22.083464
50.1099416,8.7519964,21.0,2022-04-01T16:14:25.308207
50.1099167,8.7518293,21.0,2022-04-01T16:14:27.405464
50.10986,8.7514492,21.0,2022-04-01T16:14:32.176150
50.1098506,8.7513861,21.0,2022-04-01T16:14:32.968150
50.1096582,8.7501114,21.0,2022-04-01T16:14:48.976836
50.109641,8.7499736,21.0,2022-04-01T16:14:50.693007
50.1095489,8.7500217,21.0,2022-04-01T16:14:52.544436
50.1091617,8.7502725,21.0,2022-04-01T16:15:00.536779
50.1089562,8.7504055,21.0,2022-04-01T16:15:04.778093
50.1084763,8.7507015,21.0,2022-04-01T16:15:14.615693
50.1084097,8.7507502,21.0,2022-04-01T16:15:16.017979
50.1083522,8.7507865,21.0,2022-04-01T16:15:17.200493
50.1083393,8.7506974,21.0,2022-04-01T16:15:18.317179
50.108292,8.7503768,21.0,2022-04-01T16:15:22.338893
50.1082882,8.7503513,21.0,2022-04-01T16:15:22.658950
50.1082729,8.7502395,21.0,2022-04-01T16:15:24.056436
50.1082237,8.7499003,21.0,2022-04-01T16:15:28.308036
50.1081506,8.7493959,21.0,2022-04-01T16:15:34.629979
50.1081021,8.7490613,21.0,2022-04-01T16:15:38.823636
50.1080806,8.7489129,21.0,2022-04-01T16:15:40.683636
50.1080278,8.7485676,21.0,2022-04-01T16:15:45.023350
50.1079817,8.748266,21.0,2022-04-01T16:15:48.813807
50.1079694,8.7481853,21.0,2022-04-01T16:15:49.827807
50.1080438,8.7481383,21.0,2022-04-01T16:15:51.357978
50.1085542,8.7478145,21.0,2022-04-01T16:16:01.861749
50.1088082,8.7476515,21.0,2022-04-01T16:16:07.097520
50.1090442,8.7475058,21.0,2022-04-01T16:16:11.935920
50.1092548,8.7473731,21.0,2022-04-01T16:16:16.265691
50.1093798,8.7481844,21.0,2022-04-01T16:16:26.466034
50.1093897,8.7482484,21.0,2022-04-01T16:16:27.270891
50.1094144,8.7484093,21.0,2022-04-01T16:16:29.293405
50.1094443,8.7486093,21.0,2022-04-01T16:16:31.803976
50.109489,8.7489097,21.0,2022-04-01T16:16:35.573862
50.1095226,8.7491351,21.0,2022-04-01T16:16:38.402776
50.1095538,8.7493448,21.0,2022-04-01T16:16:41.034376
50.1095818,8.7495326,21.0,2022-04-01T16:16:43.391519
50.1096232,8.7498409,21.0,2022-04-01T16:16:47.242148
50.109641,8.7499736,21.0,2022-04-01T16:16:48.899519
50.1097101,8.7499294,21.0,2022-04-01T16:16:50.323233
50.1100277,8.7497326,21.0,2022-04-01T16:16:56.837862
50.1102098,8.7496197,21.0,2022-04-01T16:17:00.573291
50.1102908,8.7495695,21.0,2022-04-01T16:17:02.234777
50.1103997,8.749502,21.0,2022-04-01T16:17:04.468663
50.1104412,8.7494763,21.0,2022-04-01T16:17:05.319806
50.1106799,8.7493284,21.0,2022-04-01T16:17:10.215977
50.1108609,8.7492162,21.0,2022-04-01T16:17:13.928777
50.1109179,8.7491825,21.0,2022-04-01T16:17:15.090720
50.1109016,8.7490789,21.0,2022-04-01T16:17:16.394777
50.1107484,8.7480187,21.0,2022-04-01T16:17:29.680148
50.1106646,8.7474391,21.0,2022-04-01T16:17:36.943405
50.1105502,8.7466477,21.0,2022-04-01T16:17:46.860719
50.1105368,8.7465553,21.0,2022-04-01T16:17:48.018719
50.1105277,8.7464795,21.0,2022-04-01T16:17:48.961405
50.1104573,8.7460394,21.0,2022-04-01T16:17:54.506262
50.1104175,8.7457906,21.0,2022-04-01T16:17:57.641005
50.1103818,8.7456286,21.0,2022-04-01T16:17:59.735005
50.1103372,8.7454998,21.0,2022-04-01T16:18:01.524376
50.1103076,8.7454319,21.0,2022-04-01T16:18:02.528090
50.1102857,8.7453815,21.0,2022-04-01T16:18:03.272261
50.1102205,8.7452742,21.0,2022-04-01T16:18:05.079290
50.1101367,8.7451589,21.0,2022-04-01T16:18:07.209633
50.1100548,8.7450835,21.0,2022-04-01T16:18:09.022662
50.1099753,8.7450228,21.0,2022-04-01T16:18:10.710033
50.1098897,8.7449805,21.0,2022-04-01T16:18:12.421747
50.1098112,8.7449585,21.0,2022-04-01T16:18:13.942147
50.1097536,8.7449516,21.0,2022-04-01T16:18:15.043404
50.1097249,8.7449481,21.0,2022-04-01T16:18:15.592147
50.1096418,8.7449523,21.0,2022-04-01T16:18:17.177004
50.1095787,8.7449621,21.0,2022-04-01T16:18:18.385747
50.1095467,8.744971,21.0,2022-04-01T16:18:19.005290
50.1095119,8.7449853,21.0,2022-04-01T16:18:19.691347
50.1094763,8.745003,21.0,2022-04-01T16:18:20.403633
50.1094361,8.7450263,21.0,2022-04-01T16:18:21.221176
50.1093639,8.7450745,21.0,2022-04-01T16:18:22.718262
50.1089597,8.7453872,21.0,2022-04-01T16:18:31.319348
50.1077529,8.7462411,21.0,2022-04-01T16:18:56.581234
50.1076826,8.7462866,21.0,2022-04-01T16:18:58.032205
50.1076278,8.7463247,21.0,2022-04-01T16:18:59.175976
50.1073984,8.7464898,21.0,2022-04-01T16:19:03.992090
50.1071498,8.7466688,21.0,2022-04-01T16:19:09.211747
50.1071477,8.7468629,21.0,2022-04-01T16:19:11.585004
50.1071462,8.7469938,21.0,2022-04-01T16:19:13.185633
50.1071455,8.7470602,21.0,2022-04-01T16:19:13.997519
50.1071412,8.7474485,21.0,2022-04-01T16:19:18.745405
50.107139,8.7476468,21.0,2022-04-01T16:19:21.170091
50.1071286,8.7485945,21.0,2022-04-01T16:19:32.757977
50.1071362,8.7486949,21.0,2022-04-01T16:19:33.993977
50.1071954,8.7486586,21.0,2022-04-01T16:19:35.206491
50.1073264,8.7485791,21.0,2022-04-01T16:19:37.886091
50.107899,8.7482314,21.0,2022-04-01T16:19:49.599462
50.1079694,8.7481853,21.0,2022-04-01T16:19:51.054891
50.1079543,8.7480892,21.0,2022-04-01T16:19:52.264491
50.1077624,8.746812,21.0,2022-04-01T16:20:08.301462
50.1077001,8.7463972,21.0,2022-04-01T16:20:13.509805
50.1076826,8.7462866,21.0,2022-04-01T16:20:14.902491
50.1076608,8.7461653,21.0,2022-04-01T16:20:16.442605
50.1074727,8.7449614,21.0,2022-04-01T16:20:31.591234
50.1074637,8.7448981,21.0,2022-04-01T16:20:32.383920
50.1074159,8.7445776,21.0,2022-04-01T16:20:36.406663
50.1073108,8.743878,21.0,2022-04-01T16:20:45.191006
50.1071837,8.7438873,21.0,2022-04-01T16:20:47.616377
50.1071762,8.7436333,21.0,2022-04-01T16:20:50.724891
50.1071505,8.7436456,21.0,2022-04-01T16:20:51.237291
50.1071144,8.743659,21.0,2022-04-01T16:20:51.944605
50.1070079,8.7436821,21.0,2022-04-01T16:20:53.994205
50.1065098,8.7438823,21.0,2022-04-01T16:21:03.799405
50.1063972,8.7438342,21.0,2022-04-01T16:21:06.024891
50.1063014,8.7437608,21.0,2022-04-01T16:21:08.059577
50.1062508,8.7437172,21.0,2022-04-01T16:21:09.161520
50.1060801,8.7435704,21.0,2022-04-01T16:21:12.877577
50.1060641,8.7435641,21.0,2022-04-01T16:21:13.192148
50.106041,8.7435592,21.0,2022-04-01T16:21:13.636491
50.1060082,8.7435661,21.0,2022-04-01T16:21:14.267348
50.105923,8.7435985,21.0,2022-04-01T16:21:15.939119
50.1058352,8.7436356,21.0,2022-04-01T16:21:17.673119
50.1057966,8.7436519,21.0,2022-04-01T16:21:18.435462
50.1057612,8.7436672,21.0,2022-04-01T16:21:19.135748
50.1056695,8.7437067,21.0,2022-04-01T16:21:20.949291
50.1056206,8.7437289,21.0,2022-04-01T16:21:21.920091
50.105613,8.7437321,21.0,2022-04-01T16:21:22.070091
50.1055208,8.7437715,21.0,2022-04-01T16:21:23.892377
50.1055026,8.7438379,21.0,2022-04-01T16:21:24.775234
50.1054919,8.7438971,21.0,2022-04-01T16:21:25.527120
50.1054845,8.7439646,21.0,2022-04-01T16:21:26.364377
50.105485,8.7440083,21.0,2022-04-01T16:21:26.898720
50.1054906,8.7440462,21.0,2022-04-01T16:21:27.374263
50.1055144,8.7441271,21.0,2022-04-01T16:21:28.462492
50.1055445,8.7441822,21.0,2022-04-01T16:21:29.347406
